Id,SalePrice
1682,291447.41181109386
1683,216975.4388459535
1684,189235.30804148447
1685,173302.74588988253
1686,200151.0389538575
1687,182599.68756025052
1688,203246.2563815822
1689,200857.55177193772
1690,194143.86324050868
1691,183368.59591532222
1692,260802.50784542726
1693,169637.8609741105
1694,165673.55101600548
1695,173796.9902756771
1696,263836.9329907355
1697,173948.55733106573
1698,322506.29361128027
1699,325900.86262487236
1700,232234.16313834416
1701,267750.23365735455
1702,275808.9070828267
1703,286174.01336933515
1704,294157.22526110423
1705,242183.1242454131
1706,387875.03008495556
1707,204822.62119879792
1708,203942.8157711885
1709,310403.21516963764
1710,246815.23472937272
1711,257426.32021404867
1712,277937.1881598487
1713,259712.60142837284
1714,214670.46403689153
1715,190241.48030556453
1716,188707.78063501776
1717,181033.89708595112
1718,135450.82044805342
1719,195106.57884348722
1720,256338.4429030982
1721,180278.59266294457
1722,120249.09657519523
1723,145458.49120231232
1724,225862.46116298542
1725,224108.26623573995
1726,173724.61834317737
1727,178467.61967925276
1728,181562.32673170345
1729,138158.01905465237
1730,164425.64444460563
1731,120143.9200899054
1732,116185.48356386043
1733,105601.93366077653
1734,113202.23715206693
1735,114532.9899368337
1736,106694.34669564062
1737,304646.9634795512
1738,214305.2249190063
1739,294648.16137434397
1740,221073.40423462645
1741,186553.53894017873
1742,162828.02123115252
1743,176482.8605809241
1744,244499.60350324714
1745,214040.81882828387
1746,239970.7191957218
1747,218315.01327995586
1748,222595.4061672732
1749,152374.5257628983
1750,137246.9562554736
1751,236714.88153825141
1752,110953.77162962356
1753,153776.23407992578
1754,204957.25946943453
1755,166677.94196891226
1756,111839.54340127163
1757,104393.78271171016
1758,150237.59521308713
1759,168799.64673869847
1760,160860.5026190246
1761,150448.21294858918
1762,157913.1278544432
1763,187003.61144994484
1764,110194.06917437537
1765,181395.4595433199
1766,176887.51592503046
1767,193892.14433836867
1768,122061.88198685403
1769,184940.5820991347
1770,131593.1968064552
1771,123191.94067496309
1772,139914.1403295424
1773,119864.18282231294
1774,180605.40233481172
1775,127651.70756045278
1776,124888.00805582339
1777,104683.6760620451
1778,121020.12897492838
1779,117219.00375281819
1780,171244.3581668673
1781,122465.71851966712
1782,82439.90398522186
1783,132589.86537437726
1784,95480.0597934043
1785,121970.77374074246
1786,171872.73786059674
1787,191937.43540144298
1788,63929.99081171738
1789,118339.1171824505
1790,78171.65217273074
1791,206904.662420019
1792,146951.4898055353
1793,145527.8715818983
1794,140707.3645679916
1795,130369.01555815339
1796,134587.78126926723
1797,137806.83127334353
1798,114398.04622872155
1799,95722.12334505563
1800,116826.28400297306
1801,110025.75251926004
1802,152973.84491210073
1803,157846.89651576258
1804,125640.06320416248
1805,135899.74743241136
1806,146012.98266825028
1807,160590.09128889552
1808,128077.3918619916
1809,107670.5806259949
1810,142657.43529732493
1811,109833.2383164648
1812,108435.09375691394
1813,115567.92901377766
1814,101037.06646007746
1815,63001.75492848205
1816,106616.56370818253
1817,129833.36909540418
1818,161491.3083147278
1819,138605.8657166536
1820,88663.07365019532
1821,135847.02019069248
1822,175804.11604334845
1823,71990.66939692732
1824,163011.38637731402
1825,133836.54497482124
1826,109604.63656656345
1827,111280.23070370583
1828,136816.63130100296
1829,166052.964574523
1830,172376.75571613607
1831,166908.64664400232
1832,128798.23247581346
1833,150348.53630971984
1834,134673.71094628592
1835,148655.15487516945
1836,150704.46449808058
1837,97193.50170448213
1838,128744.80765636907
1839,88476.02576213189
1840,111757.31994436633
1841,127487.70886821984
1842,112562.85412623831
1843,127895.61843825137
1844,142480.23140277562
1845,137475.35399345614
1846,155093.8340452679
1847,164294.17607313846
1848,62160.69991444466
1849,119416.52377358699
1850,116626.46814890871
1851,155842.57640674146
1852,125515.62020200887
1853,122463.3588045577
1854,174059.61047879804
1855,172167.00621947303
1856,222359.36582372134
1857,170434.8832273657
1858,149732.99368346148
1859,136823.47738541698
1860,154882.7433313369
1861,135967.49120794868
1862,281447.9547397072
1863,281447.9547397072
1864,281447.9547397072
1865,317207.56878936855
1866,315855.27017955674
1867,273011.30870430934
1868,278275.4513966592
1869,210721.80825721775
1870,231595.5376146861
1871,274532.22203003464
1872,169826.72482475103
1873,220294.4109882387
1874,120035.85082311796
1875,193677.6434484522
1876,179682.9965372147
1877,206110.37055769615
1878,226559.80335431412
1879,107251.86678782704
1880,116494.83718779666
1881,247699.3047722705
1882,258163.2566598853
1883,192602.77442081057
1884,202928.19341470295
1885,249334.81442396372
1886,277297.3319123729
1887,218580.50032459438
1888,283325.1681745609
1889,164344.81487656367
1890,110310.59884015369
1891,135521.33414199261
1892,95270.48688923613
1893,128027.2488656462
1894,133460.58363769125
1895,148121.49841786773
1896,124509.9558041761
1897,131806.88922926513
1898,128408.99054740337
1899,167398.777524351
1900,141331.05135665656
1901,144149.2918090046
1902,126933.45001380629
1903,212897.99469576552
1904,128389.70148274115
1905,182730.13842678157
1906,143832.6535810518
1907,210315.87294106415
1908,128787.63765626005
1909,144822.9926458985
1910,137667.508956432
1911,176819.7059471018
1912,264641.4966183519
1913,158095.67948050343
1914,76778.9046939479
1915,251486.1286859199
1916,69718.38913372192
1917,273296.36104107415
1918,128698.26264808144
1919,162522.33599063073
1920,168118.45056078478
1921,328147.61645822413
1922,286967.21589736996
1923,210048.33754560485
1924,223789.21494081724
1925,208504.6640254466
1926,343650.5981849273
1927,119343.99097727715
1928,154695.6080771984
1929,100532.45051943434
1930,124900.83162999988
1931,133421.27638541107
1932,126911.54511101164
1933,152170.10188036083
1934,174139.85156949845
1935,159079.0588717682
1936,161806.75648544228
1937,173479.10141759604
1938,162519.8993746676
1939,264766.75055222143
1940,212529.48725408566
1941,175129.56742268667
1942,169443.10586106067
1943,233130.28170079217
1944,296582.681663845
1945,327151.6109593994
1946,179573.003919543
1947,286241.2597781364
1948,182420.8249878661
1949,226160.6787432438
1950,172151.5310884358
1951,253498.2507953574
1952,233670.8666435699
1953,178664.39125818788
1954,201234.26175863092
1955,123764.4469788564
1956,330309.894219135
1957,175431.18324814888
1958,297317.98513627716
1959,141561.05486242482
1960,98170.01358849149
1961,114616.20915536275
1962,107065.40849920912
1963,107889.86999189638
1964,110237.78807421422
1965,145535.45857216427
1966,152593.26539897328
1967,264026.59357002005
1968,356237.3257471154
1969,334592.51428983244
1970,381884.0045913148
1971,436008.1752838586
1972,344800.3183090008
1973,259537.983624571
1974,292179.74499405856
1975,428825.8317901837
1976,279797.34249322396
1977,321411.60181241104
1978,338852.36601874174
1979,330947.0172931829
1980,213976.4395534925
1981,326654.35663046513
1982,235385.12406589367
1983,235385.12406589367
1984,184589.17614116415
1985,239889.25428127387
1986,248523.52666507137
1987,201548.29706674744
1988,176875.44837625918
1989,204453.42391530273
1990,214174.91257026794
1991,213122.2918756373
1992,207626.47551315324
1993,186794.53328370448
1994,221483.24249935633
1995,190761.0673476216
1996,263073.36458136776
1997,334775.21297557617
1998,324519.2950646019
1999,231841.9959110168
2000,302825.42340488866
2001,257428.54376444258
2002,251162.83287462714
2003,284988.22076276044
2004,265749.781970046
2005,244591.22380884056
2006,221829.5912597175
2007,285551.96895635274
2008,186841.7791625808
2009,173213.3171115582
2010,189145.33301026485
2011,136465.44011532888
2012,182713.211815763
2013,166947.0704392344
2014,173772.82790484538
2015,188893.52419691585
2016,173597.7890019374
2017,192333.05779786338
2018,128188.13194998303
2019,119370.7370891566
2020,105930.03497508584
2021,104102.98524540049
2022,174694.93737430454
2023,152099.1152760168
2024,228711.39945501904
2025,350187.07300377864
2026,189387.91526294258
2027,146260.4117802358
2028,174469.54336544123
2029,153301.95527669633
2030,287268.1771482397
2031,256584.74186558492
2032,268589.8917872128
2033,279674.3100944623
2034,172842.43183955675
2035,197229.6403234181
2036,212054.38250264875
2037,212867.29521084513
2038,332987.7538037994
2039,224239.2309931783
2040,339676.5650793435
2041,236858.41379733686
2042,203623.74552997062
2043,162566.69484028927
2044,194680.35267079985
2045,218773.61028603755
2046,157376.45996230908
2047,128137.41407143424
2048,120356.61443306782
2049,164057.32432892118
2050,166710.60000878535
2051,105300.22192481291
2052,128731.46824100227
2053,124445.05758634117
2054,89078.40889628959
2055,153014.46813760896
2056,139631.9831229339
2057,114300.25147267451
2058,193713.70263977154
2059,130986.86640327949
2060,142784.82323960532
2061,180833.01237335967
2062,118777.01600669156
2063,109105.46807528459
2064,133080.7543743395
2065,125969.49686190019
2066,188080.1592730971
2067,144616.95794322024
2068,167682.95195916152
2069,90124.61615088017
2070,117183.87913713028
2071,90341.1119424096
2072,188294.2308791417
2073,132007.58604811959
2074,184567.87098899833
2075,129974.62252313364
2076,124214.42297682894
2077,140935.89776494703
2078,113670.76499767284
2079,141182.13597787413
2080,122279.37950616289
2081,128127.37314291719
2082,138714.44903766917
2083,138142.11710332884
2084,102429.35461390391
2085,118242.57516875806
2086,131794.17527095866
2087,128755.13188745378
2088,113905.05525268719
2089,91992.88019605154
2090,138694.54628275687
2091,101653.19817845384
2092,127681.43009015535
2093,144133.01630365124
2094,143987.44839169492
2095,162199.52623083387
2096,102574.55902685355
2097,101624.09492693409
2098,160807.10389101098
2099,54169.81886595758
2100,98457.85015941615
2101,134535.67790113227
2102,141938.91455064254
2103,102797.93122561456
2104,162540.52084291523
2105,117914.2681638126
2106,84934.97723659754
2107,219603.77189789116
2108,117134.13140457802
2109,104730.1433614395
2110,129965.1709385488
2111,166956.05567945578
2112,144044.07861804447
2113,118235.18602542352
2114,122850.00468975486
2115,162164.5243913098
2116,126935.51048355123
2117,138350.84087033352
2118,139290.61219455226
2119,123000.38795263032
2120,114934.73137993636
2121,102647.75189278732
2122,102934.9041418074
2123,94552.51664639865
2124,201279.8069886076
2125,154017.8347012503
2126,170627.82034764168
2127,169293.24705510068
2128,137853.2977694158
2129,120002.5808138041
2130,133148.649879276
2131,185198.591189121
2132,127808.08036290805
2133,135749.32428786816
2134,144432.3506357695
2135,105412.48717772723
2136,89330.23542017533
2137,116366.20270271874
2138,132042.59166179298
2139,151321.42008044512
2140,117466.0271332965
2141,142423.5016217808
2142,115916.98377845161
2143,137577.9417662261
2144,139247.18490337112
2145,115618.81366019452
2146,158389.11325599448
2147,168565.41228537008
2148,145099.832321474
2149,144296.04129567
2150,199481.22034185685
2151,135900.2942646637
2152,152723.97504814286
2153,157411.93938364295
2154,100671.12720843978
2155,122636.9844809441
2156,229641.31389429778
2157,235391.34100227905
2158,228975.58313093666
2159,227626.02619782768
2160,181746.44002916367
2161,286366.3706878472
2162,399998.67774276657
2163,320940.99948046275
2164,273010.4845731473
2165,181804.79961848282
2166,129738.24050377078
2167,216066.15006006815
2168,174912.642176646
2169,187231.50655487634
2170,201038.4388204989
2171,130405.45231409663
2172,137640.9830023576
2173,146348.45008006477
2174,242483.7172933253
2175,316591.39850208187
2176,298526.44057304924
2177,241546.27142554292
2178,232584.15675236259
2179,140526.82575980652
2180,216356.46934789984
2181,204448.20052066864
2182,235723.85927548146
2183,200385.8920122626
2184,116890.88662431797
2185,119805.10839196503
2186,154327.7450538311
2187,153562.07153091487
2188,147976.22721716453
2189,234854.36350375132
2190,97538.5666266793
2191,91803.74521784014
2192,81814.29652158984
2193,104112.3381131299
2194,97923.36931003872
2195,97716.711361508
2196,106028.54602394151
2197,119978.06742865627
2198,174520.37557015833
2199,174144.83202970508
2200,134024.89248613425
2201,132741.95355436634
2202,196908.0644357034
2203,161296.73183921017
2204,157826.25833852496
2205,120067.72254841529
2206,148600.4871961047
2207,225554.4637383131
2208,215346.98294484467
2209,196076.11526527483
2210,128899.95216600242
2211,117497.0721456049
2212,119234.31694869565
2213,102156.10343183969
2214,135501.78328321976
2215,104937.45065622621
2216,141193.84196787837
2217,69446.27946551837
2218,101270.08850373143
2219,98098.979160443
2220,87694.79470571612
2221,252430.56075604324
2222,235450.43447827047
2223,268366.10512522294
2224,231184.54649894426
2225,135991.88687141045
2226,165586.1225015937
2227,209011.57145154756
2228,256995.1934169381
2229,236624.1143121711
2230,130841.66213849194
2231,202438.29055883383
2232,178157.8172656638
2233,175914.6320659168
2234,242402.708734017
2235,199708.41158114502
2236,271641.8424433145
2237,319878.1740439636
2238,217650.0801850712
2239,113155.76359564552
2240,155362.9502529198
2241,134465.95147525673
2242,132651.088427319
2243,138287.52847739056
2244,89402.29174857656
2245,95825.4591329463
2246,126336.76192099502
2247,102674.4206498359
2248,101120.5503879411
2249,108210.93503502828
2250,115118.72853034179
2251,133613.1295138561
2252,185364.13130329235
2253,155159.87339552707
2254,169645.00951568232
2255,177775.63551804275
2256,177821.66744868224
2257,194640.71702157985
2258,180555.19513898264
2259,173440.93774595676
2260,156190.95494421333
2261,181681.4809936702
2262,231973.3514389143
2263,298662.4985163877
2264,393137.89104095247
2265,158608.35786350956
2266,286759.73773316573
2267,316156.6091790125
2268,372414.74348557723
2269,153324.6091488923
2270,180252.06551805875
2271,221640.72251045267
2272,203791.97952028413
2273,154164.47274781443
2274,168528.91720424665
2275,171922.4965780089
2276,195374.06537828487
2277,177628.98515496432
2278,142906.0080973967
2279,113503.69391374954
2280,96866.7051477581
2281,191961.6781332607
2282,193015.02166680768
2283,111899.80871186267
2284,127137.02319377787
2285,140832.19174580893
2286,112079.7113166507
2287,321639.64509455307
2288,293706.54197907227
2289,335342.18074900046
2290,376284.1652855788
2291,296037.92734851554
2292,384140.9431852164
2293,399238.79993236705
2294,373541.44733024744
2295,423028.28144343715
2296,285346.9329771125
2297,262807.1145318638
2298,323990.386879041
2299,348139.8669536876
2300,300724.39694378804
2301,257540.24931832834
2302,241106.72126606942
2303,249943.32279750268
2304,261975.15510590686
2305,191311.37530799687
2306,191311.37530799687
2307,192975.36079205055
2308,256150.98162538634
2309,274078.8498923927
2310,233728.0727592178
2311,216975.4388459535
2312,155022.8381239474
2313,175999.1830107452
2314,168248.55939710356
2315,173881.99034510265
2316,191534.46351519326
2317,172877.32368885347
2318,162409.88639398498
2319,175955.76581223056
2320,189837.04350324374
2321,274773.1570471363
2322,203859.018395781
2323,175180.15135167274
2324,182599.68756025052
2325,227525.78301832397
2326,183721.1002749678
2327,212974.5798862348
2328,215189.1978694203
2329,176626.60305933777
2330,176352.14104046708
2331,337100.69821433356
2332,376267.16681293404
2333,314225.3741605929
2334,259238.35994873004
2335,259488.9867788146
2336,313610.54146204423
2337,201049.57803289915
2338,279016.72393217223
2339,251056.72963460552
2340,383931.19051087723
2341,226921.7863398977
2342,233716.73438653527
2343,228784.58209039574
2344,222367.27519026707
2345,261855.7984224525
2346,219250.23778126546
2347,197897.13501950522
2348,218652.79724375033
2349,141111.27911608576
2350,265997.01823248575
2351,249253.56436058128
2352,287840.8748850044
2353,242368.53510694604
2354,125430.88678364469
2355,150998.86540808494
2356,146456.6187945931
2357,208910.93548296753
2358,178851.6377217333
2359,130198.16236728616
2360,106164.83049177632
2361,126903.6761455605
2362,251832.47422471337
2363,123933.50114651905
2364,157740.63015676624
2365,238471.1085428982
2366,200690.41100043987
2367,234906.1685768278
2368,212407.14630193732
2369,235596.51909909336
2370,163511.5910019451
2371,165116.30585892795
2372,200296.1075494112
2373,252882.99469533705
2374,284932.2323890077
2375,247566.2833583746
2376,267895.38477820624
2377,316034.02403035917
2378,141852.32520057535
2379,198689.44718320132
2380,148133.17720235768
2381,164313.2542694922
2382,209963.26548687852
2383,228293.6316665044
2384,230287.83852191703
2385,151996.36496385714
2386,127198.7024697697
2387,123000.12007405506
2388,121799.48111699539
2389,140715.52127599416
2390,139965.2447492205
2391,132632.0344961005
2392,106201.85489319621
2393,175085.9504941282
2394,137309.59985535647
2395,176356.000337125
2396,154230.1596259681
2397,198238.10000547662
2398,123396.30866577916
2399,70747.95604247182
2400,66708.09621757596
2401,101021.89344941267
2402,119688.95860367731
2403,169607.26566298213
2404,143850.06751776137
2405,163277.81545772494
2406,126254.20756335428
2407,118555.950639285
2408,134408.52947964842
2409,129647.30457665479
2410,187776.9030292028
2411,107797.2639124358
2412,142268.28922566105
2413,124274.85095459792
2414,124842.9704131842
2415,153942.5258197591
2416,130620.68027397101
2417,126267.030871712
2418,113029.87773916437
2419,131677.88574657336
2420,117039.1374881675
2421,136520.76243718324
2422,108971.86893812296
2423,105838.70560691849
2424,148618.58248812787
2425,207162.5369501992
2426,118275.80825972179
2427,114459.79152260555
2428,167778.57447073745
2429,105410.77117286861
2430,120747.3717687204
2431,131945.2172365999
2432,120201.96090716054
2433,131168.85015193894
2434,125508.20670843286
2435,142903.28270287474
2436,101470.76763844116
2437,104266.45900145368
2438,116391.79285541999
2439,121812.5331930446
2440,142287.33861374497
2441,135060.73128792556
2442,117497.76981289414
2443,132697.13771425674
2444,135422.05255936127
2445,98208.71525085032
2446,141387.66720980953
2447,207275.2083561167
2448,150299.6451663944
2449,118072.02620256209
2450,155002.26970558142
2451,129243.46948565933
2452,229315.64759977264
2453,93965.96629277171
2454,118621.57958337129
2455,126858.95337450523
2456,122268.0504085996
2457,112181.4892972721
2458,127521.7656584651
2459,106650.10527073417
2460,156309.4485003226
2461,117023.45559218795
2462,133019.51107259604
2463,132791.94321593796
2464,161861.29392153973
2465,157768.6618571884
2466,138673.7857538484
2467,169627.64859304676
2468,112633.47060720944
2469,117038.76219548349
2470,195693.46813891226
2471,187214.82238220226
2472,191336.29859598266
2473,114907.00768483849
2474,107607.21399636129
2475,210903.563114995
2476,113201.15020480588
2477,111643.15316915559
2478,160356.45705041828
2479,110553.27729352763
2480,135220.10930575558
2481,114044.05416479542
2482,114117.02321871501
2483,105786.02055135006
2484,119183.89236651493
2485,112858.03197413452
2486,141175.2918549055
2487,184908.082201505
2488,157484.59284637336
2489,171072.46292817197
2490,130955.97913786188
2491,101441.14452346317
2492,188809.73868112263
2493,151642.7164952372
2494,165894.49243024955
2495,108182.58003798421
2496,229782.0392149285
2497,150147.01293376097
2498,105225.18518091523
2499,97536.60229073015
2500,115775.76840614354
2501,129896.98484467182
2502,145553.2918539516
2503,108368.76226720477
2504,186461.30119880306
2505,219599.61081036442
2506,289813.6602034999
2507,312149.4675635356
2508,289813.6602034999
2509,233893.24866746014
2510,252187.9118217632
2511,191960.6325939387
2512,197108.86357656636
2513,218594.0900469761
2514,241652.54610922592
2515,134364.77172275566
2516,149730.02277391477
2517,119451.314448703
2518,124242.51083961962
2519,220403.95135830092
2520,198333.41755655475
2521,191134.17954243533
2522,217086.199212093
2523,114957.85422494478
2524,131833.4329038876
2525,133130.74249944536
2526,127591.39726166162
2527,106705.36321123765
2528,114115.71581505371
2529,120573.55684938697
2530,107762.35183269855
2531,240476.37878069002
2532,222650.03698787803
2533,193507.68594287502
2534,255682.68877236027
2535,289276.6373749955
2536,229346.76548435446
2537,233902.63394147807
2538,179482.17225502635
2539,186235.6768714549
2540,190204.27198039848
2541,192620.0476082605
2542,148051.86831814516
2543,117681.9161212915
2544,115869.83345242775
2545,141697.51350468842
2546,148544.3495716711
2547,148254.48543349194
2548,147731.38674706954
2549,134900.22688275474
2550,718860.1921570584
2551,151471.1067322657
2552,116549.7735662855
2553,102608.27074279323
2554,111517.66668435288
2555,118817.41656453557
2556,96453.83770827997
2557,103349.75662268122
2558,151166.65871054318
2559,142227.01538709676
2560,134389.37303789353
2561,134207.44800127612
2562,139931.19471126748
2563,137225.4621949633
2564,188065.58998797633
2565,133568.24108609252
2566,138066.8104693568
2567,126568.9158321184
2568,184539.67595652878
2569,190699.22737387213
2570,129833.34845791239
2571,164234.40845888443
2572,166505.70297819303
2573,214099.30925650592
2574,284430.03767501184
2575,143661.46205786645
2576,117092.65600127116
2577,125458.45665885562
2578,99685.21279609326
2579,69326.31262038264
2580,124718.26723318434
2581,117081.74984898303
2582,117804.54067378375
2583,258512.50102970554
2584,171339.42706961647
2585,193371.00876648957
2586,219165.75146501896
2587,208676.6649409972
2588,131213.01631681397
2589,147235.83065304352
2590,212142.28628184422
2591,212354.03131448245
2592,221653.61349809653
2593,253947.67213545286
2594,175964.2990982322
2595,213983.81576112998
2596,310542.04099363106
2597,194312.6133077868
2598,243574.53641208145
2599,363033.4541393255
2600,154236.56012737376
2601,138359.6947326786
2602,92305.38489461305
2603,89628.66220061472
2604,84182.8428528256
2605,92571.29622246827
2606,149347.99914522114
2607,179832.91257772097
2608,189141.72969675172
2609,145762.50655189544
2610,91024.97847024038
2611,129805.68781621908
2612,140534.8732993199
2613,101120.5503879411
2614,105408.42201069421
2615,152340.3509354465
2616,141965.1162990771
2617,197807.57356664672
2618,185932.74294227848
2619,222377.62711590942
2620,166143.49223738821
2621,169618.76827583252
2622,174663.3706311665
2623,253308.2522647029
2624,285597.03550106304
2625,300741.13302152563
2626,165830.76607319032
2627,180429.21048545797
2628,352836.291660256
2629,409332.92652370816
2630,321976.3761960513
2631,401442.18812555243
2632,351365.3864175713
2633,295506.065715733
2634,337870.0717103376
2635,152779.2905371555
2636,189878.11050909827
2637,171040.121076255
2638,231968.29266361461
2639,182350.21623478888
2640,141589.3087249042
2641,104303.3407900008
2642,185357.46754834865
2643,121875.90344671211
2644,143015.6467648896
2645,108831.93510090499
2646,105817.71253315787
2647,111899.80871186267
2648,149721.74041782587
2649,138665.13372541536
2650,140776.11815117818
2651,156655.6384875903
2652,368595.65546167124
2653,287054.67670249345
2654,250804.47778834938
2655,337589.1614798876
2656,311837.368866704
2657,298262.446767573
2658,267808.4916638265
2659,285949.6532043635
2660,313529.4109682732
2661,325310.0406399706
2662,321037.9315623687
2663,288746.3020336907
2664,272671.9271495515
2665,324740.73798416817
2666,282633.3190454422
2667,171349.40861372175
2668,178296.64684900647
2669,176270.8535220876
2670,284282.3451118501
2671,178296.64684900647
2672,210831.02066478704
2673,221843.867522206
2674,223949.40695436273
2675,180421.5196158844
2676,201081.45583258723
2677,184925.43427677025
2678,238016.05813498725
2679,276406.7411334916
2680,290313.4101493323
2681,366003.50866147666
2682,315575.1209215939
2683,413041.9704405866
2684,306782.4503019287
2685,322772.7134494105
2686,256650.0843698229
2687,293260.38340617914
2688,231458.6605696059
2689,213805.6964120069
2690,385493.9282329406
2691,175867.57875902124
2692,134491.28298492052
2693,203558.4314219256
2694,133828.9481048784
2695,192129.07077800308
2696,185293.06699735584
2697,172085.66098017414
2698,173313.1368720202
2699,183059.3478594488
2700,169435.12110186426
2701,149475.80801711133
2702,123011.86511673107
2703,152229.98782718097
2704,142872.13622624477
2705,111366.13575617847
2706,106719.76720031914
2707,124942.96323876567
2708,113592.82000188349
2709,97314.09660791757
2710,116785.52751085168
2711,268715.9485131773
2712,328576.4902823558
2713,196817.0052558916
2714,159115.8057512743
2715,163572.7893585004
2716,153385.976127734
2717,187392.50037990062
2718,255981.07682391096
2719,133547.16528979965
2720,172691.47886015777
2721,125570.32150539201
2722,141432.54757496621
2723,151305.43479628686
2724,106107.53948333049
2725,114650.40378071829
2726,130407.70977824961
2727,183316.06183173816
2728,172019.5946501169
2729,136951.20398618546
2730,125405.39901835036
2731,119957.49240243237
2732,122178.27887493187
2733,155872.2428051413
2734,152728.62106875895
2735,122363.28908316804
